Step_1-AveragePolicyStd,ItrTime,Step_1-AverageDiscountedReturn,KLCoeffInner,Step_0-MinReturn,Time-SampleProc,Step_1-StdReturn,n_timesteps,Step_0-AverageDiscountedReturn,Step_1-MinReturn,Time,Time-InnerStep,Step_0-AveragePolicyStd,Step_0-MaxReturn,Itr,Step_0-EnvExecTime,Time-MAMLSteps,Step_0-PolicyExecTime,Step_1-NumTrajs,LossAfter,Step_1-EnvExecTime,Step_1-AverageReturn,Step_0-NumTrajs,Step_0-AverageReturn,Step_1-MaxReturn,Time-Sampling,Step_1-PolicyExecTime,Step_0-StdReturn,Time-TotalInner,Time-OuterStep,KLInner,LossBefore
1.0058509,23.306823015213013,0.17760651536604452,0.0005,-0.1283171268825476,0.6749353408813477,0.5716566293382949,1760000,0.18083094069400787,-0.5765553942528374,259.03225564956665,0.1259934902191162,1.0066185,2.384045118451294,10,7.520179033279419,1.828376054763794,0.8197863101959229,800,-0.0002029986,7.619216442108154,0.3163755763083871,800,0.3155414866670327,2.379124577665161,20.60456657409668,3.2711181640625,0.567363419529446,21.429068565368652,1.8275494575500488,0.0030846703,-2.1710993e-09
1.0045197,23.448545455932617,0.17334654277063177,0.0005,-0.6116217678398961,0.6854822635650635,0.5534858581295642,1920000,0.16448863910483635,-0.43674519554130375,282.50494623184204,0.13544797897338867,1.004935,2.512839210790085,11,7.562662601470947,2.0216875076293945,0.84989333152771,800,-0.0003174643,8.194452285766602,0.2894293636307441,800,0.2904542607617143,2.2905701422910782,20.528315782546997,2.550100088119507,0.5678210223497656,21.36943006515503,2.017911672592163,0.0047186445,1.1697413e-09
1.0040951,24.2467520236969,0.16155865767283964,0.0005,-0.48078318204318915,0.7554593086242676,0.5463831049021837,2080000,0.12037738308480037,-0.4440783934970862,306.7824282646179,0.15753912925720215,1.0041866,2.4413874900596872,12,8.61740756034851,2.155344009399414,0.9100546836853027,800,-0.0016438417,7.710344314575195,0.2728146229029328,800,0.20313604859746323,2.2921350098594475,21.06570267677307,2.3830833435058594,0.459960946587012,22.009662628173828,2.1506030559539795,0.0062033464,-4.826114e-10
1.0047859,19.450926780700684,0.1730091143748777,0.0005,-0.24831721049674904,0.5350532531738281,0.5679147316782781,2240000,0.15505381723885628,-0.5966151783231783,326.25870656967163,0.14229059219360352,1.0053908,2.4448996049273095,13,6.103073358535767,1.7606215476989746,0.7204396724700928,800,3.7068658e-05,6.5107762813568115,0.2948680852174027,800,0.27571432086028436,2.417883396208506,16.87686800956726,2.2611396312713623,0.5659102707316443,17.583561182022095,1.7587802410125732,0.005487159,-2.9765063e-10
1.0065845,20.959181547164917,0.16406817974556284,0.0005,-0.389369787087114,0.708033561706543,0.5604743770589046,2400000,0.14603137832657076,-1.0226750710394166,347.24990797042847,0.15883231163024902,1.006752,2.3662609656122564,14,7.920497179031372,1.5287837982177734,0.9079186916351318,800,-0.00040363712,6.086210250854492,0.286394645975123,800,0.2529830958385107,2.2740239692599764,18.480289459228516,2.1115622520446777,0.5308587738313327,19.37311053276062,1.527724266052246,0.0065981345,1.0553747e-09
1.0072049,18.638031721115112,0.18937668049763637,0.0005,-0.5796466488896583,0.5217957496643066,0.6185750385148305,2560000,0.15617883812586567,-0.348361622790069,365.904780626297,0.10995030403137207,1.0077083,2.5031816460081826,15,6.502068758010864,1.5771474838256836,0.7660346031188965,800,-5.2793835e-05,5.852408409118652,0.34406817280076707,800,0.27771446065459243,2.361664797017585,16.36017918586731,1.9991424083709717,0.5616883830062215,17.00945782661438,1.5734317302703857,0.0012604487,-1.3376587e-09
1.0085509,17.334388732910156,0.19280109701579462,0.0005,-0.14573342154686886,0.49875307083129883,0.6066951065309537,2720000,0.15778968452821085,-0.3330024478198905,383.2604901790619,0.11170434951782227,1.0079156,2.445818586599418,16,5.22329568862915,1.700138807296753,0.6791622638702393,800,-0.0006765732,5.815739393234253,0.34385231240152847,800,0.28485220683876733,2.397947501579555,14.955406904220581,2.0324153900146484,0.5664559992303648,15.581260681152344,1.6978702545166016,0.0043184827,7.769095e-10
1.0069658,18.746707439422607,0.1724020107400156,0.0005,-0.14330584938253965,0.4591834545135498,0.596829794921336,2880000,0.1464689131558901,-0.1473805597704918,402.0335760116577,0.10730648040771484,1.0071126,2.3116071269790095,17,6.759481191635132,1.469996690750122,0.7742066383361816,800,-0.00033988885,5.801052093505859,0.30913011108476807,800,0.2642246109509403,2.4728422575629425,16.629517555236816,2.0462751388549805,0.5581925803186009,17.21373701095581,1.469282627105713,0.0041143373,1.4482057e-10
1.0064137,17.404671907424927,0.183739064573432,0.0005,-0.5905402556767196,0.4652543067932129,0.5721410224097669,3040000,0.1913268870957586,-0.3827131930795078,419.45249247550964,0.11855602264404297,1.0065835,2.4739963991301215,18,6.032560586929321,1.4604690074920654,0.6901319026947021,800,-0.00019269633,5.435946702957153,0.31794486569407276,800,0.34434636043135447,2.418475312967816,15.303421974182129,1.9604172706604004,0.6345785145744856,15.900486946105957,1.4587204456329346,0.0023328778,2.3832541e-10
1.0073526,16.68905472755432,0.17001145007478108,0.0005,-0.18964372485543324,0.45383501052856445,0.5760188345039001,3200000,0.14240634121656376,-0.2717966372852718,436.1587173938751,0.09811830520629883,1.0071716,2.4747375086746626,19,5.461511850357056,1.4672980308532715,0.658627986907959,800,-0.0003749714,5.402672529220581,0.2936701776542489,800,0.24358222981680477,2.390359628501862,14.599976539611816,1.937774419784546,0.5121759147161234,15.16453242301941,1.4660537242889404,0.0040705255,-1.5705826e-09
1.009223,16.435437202453613,0.15708633447204548,0.0005,-1.0722817229400823,0.40886998176574707,0.538448447335631,3360000,0.15739608316555156,-0.7354290429095722,452.6131114959717,0.10996866226196289,1.0100567,2.389943529055827,20,5.773581504821777,1.3601701259613037,0.6662089824676514,800,-0.00025880817,5.114165782928467,0.2541185710146652,800,0.24609651057196835,2.3853375833573818,14.492718696594238,1.8267402648925781,0.5386711159327752,15.03123664855957,1.3570384979248047,0.003542486,2.7306388e-10
1.0130634,16.418009519577026,0.1641660907426115,0.0005,-0.49231264706880173,0.41862940788269043,0.5534318032580637,3520000,0.13869335538691943,-0.8565293901013775,469.04759073257446,0.10513424873352051,1.01282,2.315849896263845,21,5.516507625579834,1.4420077800750732,0.6611149311065674,800,-0.00073208066,5.2127814292907715,0.26646520539678237,800,0.22467935939375852,2.3629388061003187,14.396076202392578,1.8812801837921143,0.4992515261703156,14.93421483039856,1.4390926361083984,0.0041939877,-1.5888366e-10
1.0156912,16.424417734146118,0.21302798196785017,0.0005,-0.5257672051048385,0.48780274391174316,0.6081511278748291,3680000,0.1976037256776544,-0.45923105106240314,485.4859256744385,0.09593558311462402,1.015665,2.3981027183576904,22,5.474716424942017,1.447155237197876,0.6703658103942871,800,-0.0003412241,5.192133903503418,0.34345254392913743,800,0.3329156611928714,2.421555425919796,14.32680082321167,1.8837528228759766,0.6064964669436832,14.929426193237305,1.4439878463745117,0.0043320344,-2.8008595e-09
1.0160644,17.308369636535645,0.20391770759430933,0.0005,-0.6744629617131181,0.527367353439331,0.6014958077664481,3840000,0.15790748093044366,-0.5268859402246293,502.8126652240753,0.09696602821350098,1.0165845,2.2167367667705173,23,5.574275016784668,1.4138696193695068,0.6557362079620361,800,-0.0001860432,5.829539060592651,0.34601506379937647,800,0.27332744862208197,2.404066174688828,15.207231998443604,1.9786412715911865,0.5530572068390823,15.854334592819214,1.413142204284668,0.0032484017,-2.8662384e-09
1.0174007,16.12795114517212,0.17518831458049614,0.0005,-0.4414378907722223,0.4890110492706299,0.593220571204705,4000000,0.14732738107349394,-0.4237131666521172,518.9659652709961,0.11391663551330566,1.01727,2.373732525404272,24,5.42448091506958,1.422825813293457,0.6614768505096436,800,-0.0009813469,5.009744644165039,0.31041609845405,800,0.2565099713804438,2.440147499974999,14.033712148666382,1.8687353134155273,0.5453767760058803,14.66109323501587,1.421910047531128,0.0074028177,-3.2927843e-09
1.0188651,15.737881183624268,0.18507975085314363,0.0005,-0.7957913062578403,0.41798973083496094,0.61514243033719,4160000,0.17614151744799145,-0.42460545073026124,534.7207515239716,0.0986940860748291,1.0192127,2.2558781376234887,25,5.1351611614227295,1.3700768947601318,0.645148754119873,800,-0.00023987744,5.041577577590942,0.3265310494014442,800,0.3134399794468681,2.383562886871905,13.782180309295654,1.8792688846588135,0.5924589724765968,14.322969198226929,1.3639848232269287,0.0020442787,1.379475e-09
1.0196166,15.427109479904175,0.17050908802924403,0.0005,-0.16177090794285331,0.417064905166626,0.5545767703100625,4320000,0.14837863571592957,-0.38673819922002384,550.1673336029053,0.10106873512268066,1.0195969,2.2767474626644995,26,4.9624714851379395,1.3762776851654053,0.6470460891723633,800,-0.0001382351,4.8996522426605225,0.29471411796613717,800,0.26282431102514353,2.3981304279190443,13.471798658370972,1.8669712543487549,0.5397578043005937,14.00611400604248,1.3742880821228027,0.0037496532,1.0215679e-09
1.0194598,15.831559419631958,0.1566718987177515,0.0005,-0.14190348636833994,0.43680787086486816,0.5463609628717545,4480000,0.17941323414830354,-0.46529499952759856,566.0112330913544,0.10636687278747559,1.0190308,2.435144759848039,27,5.224477052688599,1.4184870719909668,0.6340410709381104,800,-0.00059734215,4.997621774673462,0.26817623731685336,800,0.30767707485822876,2.3962793912821114,13.804886817932129,1.8690447807312012,0.5942393448908319,14.36471152305603,1.4136369228363037,0.0050004004,-1.3714656e-09
1.0173497,15.350070714950562,0.18790151399279129,0.0005,-0.5330538979887898,0.43493008613586426,0.5918365421929186,4640000,0.16216655154725904,-0.21366535989778956,581.376886844635,0.09117531776428223,1.0176451,2.267278828862906,28,4.951908588409424,1.3824951648712158,0.6301689147949219,800,-0.0009795944,4.890146017074585,0.31658328313684286,800,0.2861279072019731,2.4084290535951998,13.388783693313599,1.8231754302978516,0.5488464610576417,13.930023670196533,1.3783180713653564,0.0060214917,-4.2859463e-10
1.0166438,15.490103721618652,0.1796089490645535,0.0005,-0.4583316409473732,0.4390263557434082,0.5887070591470189,4800000,0.16464912425713144,-0.35645343073572855,596.8806073665619,0.10089826583862305,1.0166295,2.415853441254834,29,5.041636228561401,1.3805530071258545,0.6378762722015381,800,-0.0005115299,4.920190811157227,0.30857280049278524,800,0.2871615951281519,2.3650427333791244,13.51628828048706,1.8347759246826172,0.5814016278850348,14.072259187698364,1.3796157836914062,0.0043901443,1.4184971e-09
1.0162134,15.702773332595825,0.1743229080266461,0.0005,-0.3496515061766732,0.45015382766723633,0.5935747361993331,4960000,0.15622792173817515,-0.06452266454308431,612.5958075523376,0.10956501960754395,1.0158999,2.4242293309772927,30,5.120602607727051,1.4100098609924316,0.6140515804290771,800,-0.0002351191,4.936755895614624,0.30649009878205313,800,0.26720771598646964,2.358052394926374,13.659760236740112,1.8557045459747314,0.5670663708854636,14.236346006393433,1.409132719039917,0.0042557484,-1.2578443e-09
1.0137591,16.035733222961426,0.22648225414853393,0.0005,-0.03395440562521479,0.5228571891784668,0.6769743274298945,5120000,0.2026716649864514,-0.27582365704201095,628.6442458629608,0.11444544792175293,1.0140159,2.3942597907154903,31,5.253438711166382,1.40150785446167,0.6501109600067139,800,-0.00043658592,5.026723146438599,0.39733284868212565,800,0.35991106753989427,2.4276276171533895,13.93339490890503,1.8740496635437012,0.6407250631551654,14.592759847640991,1.3993940353393555,0.006649864,4.0885073e-10
1.0128231,16.193384647369385,0.17694644355236158,0.0005,0.0,0.46250081062316895,0.599881292078611,5280000,0.15424576454616998,-0.3058649769824968,644.8563532829285,0.1021888256072998,1.012722,2.463999195556173,32,5.231040954589844,1.3538167476654053,0.6217615604400635,800,-0.00057339325,5.364099979400635,0.31144836752606875,800,0.2758364103169812,2.3693182734681835,14.219842910766602,1.8988432884216309,0.5670487624009379,14.796854019165039,1.3526828289031982,0.0035188578,1.1320225e-09
1.0112575,16.07801842689514,0.1704960736383434,0.0005,-0.2859474344783708,0.42246317863464355,0.5799329150384677,5440000,0.15105074456366915,-0.35570315740599456,660.9524350166321,0.09363603591918945,1.0112965,2.3739617391353423,33,5.354158163070679,1.4050757884979248,0.6646511554718018,800,-0.0007018508,5.12235689163208,0.292656207125259,800,0.2588831328201634,2.3275244513756905,14.091695547103882,1.8829171657562256,0.5539493008729134,14.626166105270386,1.4041645526885986,0.0032699802,6.1318267e-10
1.0093119,15.980973243713379,0.18609364314742052,0.0005,-0.07095882686543531,0.47348713874816895,0.5981953553143888,5600000,0.18237401942772766,-0.28922558970324985,676.9495606422424,0.09875965118408203,1.0090188,2.454776368024118,34,5.262759447097778,1.4381887912750244,0.6541309356689453,800,-0.00026316507,5.027094602584839,0.3123158785695716,800,0.3144885214142651,2.4106248716106884,13.897924900054932,1.840226173400879,0.6018714209796111,14.487087726593018,1.4362103939056396,0.0027171322,-2.4026259e-09
1.0064303,16.406432151794434,0.18438688143497955,0.0005,-0.4274779138259923,0.4263737201690674,0.5906160298435742,5760000,0.17257870999376002,-0.48820920402413703,693.3739709854126,0.10079216957092285,1.0077158,2.4487569250037717,35,5.319783449172974,1.3177921772003174,0.6460444927215576,800,-7.174759e-05,5.264471054077148,0.305377943759399,800,0.2964060417415612,2.417688093569551,14.500178098678589,2.1902883052825928,0.5985127437099442,15.044601917266846,1.3169770240783691,0.0026191608,2.2152438e-09
1.0069077,16.077545642852783,0.18854211085705358,0.0005,-0.5206984059181239,0.4182016849517822,0.603247301374317,5920000,0.18280456425577526,-0.8400555792081918,709.4754695892334,0.10130047798156738,1.0066679,2.393921004884904,36,5.267196416854858,1.4267826080322266,0.6385867595672607,800,-0.0003527525,5.186014413833618,0.31736460748224204,800,0.31855674716860266,2.402997077003902,14.063570976257324,1.876230239868164,0.6206857402671628,14.602246761322021,1.4260659217834473,0.0014945384,-1.6765668e-09
1.0040329,15.698277711868286,0.19937563428937438,0.0005,0.0,0.37488865852355957,0.6282722489776257,6080000,0.19375372591134848,-0.4299304593369535,725.1931097507477,0.11275148391723633,1.0044383,2.444452330382014,37,5.14642596244812,1.3233816623687744,0.6424410343170166,800,-0.001042737,5.078069448471069,0.3423661422150886,800,0.33116003417067835,2.4962830704366907,13.817629337310791,1.857116460800171,0.621123739149139,14.321269273757935,1.3224718570709229,0.0057109185,-4.8168014e-10
1.0033522,16.155030965805054,0.2130869037568846,0.0005,0.0,0.44961094856262207,0.6490342527584736,6240000,0.20375759535163038,-0.02533210183378376,741.3655340671539,0.09532594680786133,1.0028822,2.438720276091691,38,5.23027491569519,1.442929983139038,0.6404750347137451,800,6.72727e-05,5.237424612045288,0.3624218329348627,800,0.35277921895894904,2.3818002106288394,14.0961754322052,1.878741979598999,0.6480222556351513,14.661786556243896,1.4405052661895752,0.00395066,-1.7017125e-09
1.0011474,15.873790264129639,0.19478480431715323,0.0005,-0.2713827774519171,0.4024672508239746,0.6185073844276986,6400000,0.16691644281747045,-0.3238667050341695,757.2612528800964,0.0988161563873291,1.0011758,2.3467240611347195,39,5.306889295578003,1.3178789615631104,0.6643445491790771,800,-0.0004044133,5.014575958251953,0.33089973425209185,800,0.29505883907474934,2.4137163772477974,13.97839879989624,1.886660099029541,0.6094973830550788,14.501481771469116,1.316014289855957,0.0034029405,-1.9690023e-09
0.99899054,15.959353923797607,0.22183145602934753,0.0005,-0.10107472859482813,0.4123086929321289,0.6542105752952905,6560000,0.2058710854527339,-0.34682146335676967,773.2425880432129,0.10458564758300781,0.9987456,2.413628303450187,40,5.191958904266357,1.3756744861602783,0.6296446323394775,800,-0.000552503,5.215162754058838,0.3747266613321916,800,0.3510601613825476,2.444318951719298,14.010225772857666,1.855262041091919,0.6433000412021718,14.545196294784546,1.3746798038482666,0.0048546097,1.1369584e-09
0.99709725,15.736762046813965,0.21425905494414052,0.0005,-0.05288290316076827,0.44655537605285645,0.6499326102350823,6720000,0.19536442807591492,-0.1698398262621046,788.9921097755432,0.1095588207244873,0.99728954,2.502594151432443,41,5.246249675750732,1.3603899478912354,0.6364920139312744,800,-0.0010304969,4.921376705169678,0.36792340603587276,800,0.341493224621523,2.373936189965965,13.754413366317749,1.8585355281829834,0.6629883317017192,14.32906699180603,1.3583486080169678,0.0052685323,-2.87462e-09
0.99591863,16.788177728652954,0.2168160457210654,0.0005,0.0,0.4386599063873291,0.6535808922234472,6880000,0.22256549515263857,0.0,805.7960782051086,0.0939185619354248,0.9955256,2.319221541459092,42,5.362887382507324,1.3250713348388672,0.6460878849029541,800,-0.0004467259,5.7748541831970215,0.3734277722376126,800,0.3791955777742336,2.356653579810111,14.876453638076782,1.9903855323791504,0.6565899203311572,15.42440128326416,1.3241891860961914,0.0027720188,3.2503153e-10
0.99393135,16.201748609542847,0.23024588331473356,0.0005,0.0,0.5068550109863281,0.6745382672918153,7040000,0.18134063324632685,-0.18101001691638086,822.0178394317627,0.10953950881958008,0.9936144,2.46606724958034,43,5.21427583694458,1.4018504619598389,0.6475274562835693,800,-0.0009151365,5.249436616897583,0.3822930318208583,800,0.301521649862774,2.423529446409681,14.121791362762451,1.8860983848571777,0.6044391740567601,14.753419876098633,1.3992457389831543,0.0031562056,-3.4857544e-09
0.9916048,18.58799958229065,0.23490938009393558,0.0005,0.0,0.3993966579437256,0.6603092488984085,7200000,0.21795368887855343,-0.08847090031143123,840.6225354671478,0.12270712852478027,0.99124074,2.4202400326246982,44,5.804324150085449,1.5603647232055664,0.6644382476806641,800,-0.0008845415,6.551609039306641,0.39434264497904636,800,0.36843028567906183,2.3779195069181047,16.43515110015869,2.200779676437378,0.6432015811200869,16.971571683883667,1.5591230392456055,0.005521062,2.7010216e-09
0.98859954,20.818708896636963,0.2181236692424271,0.0005,-0.018473973784064235,0.5161037445068359,0.6211695975527197,7360000,0.19737660447107494,-0.13256538881441848,861.456047296524,0.10449051856994629,0.98816603,2.3574640216011047,45,6.943427801132202,1.4638149738311768,0.7585132122039795,800,-0.0002157095,7.332021474838257,0.3481142712724436,800,0.3233108548617605,2.384378141101095,18.669946432113647,2.368650436401367,0.6225582504641207,19.31002426147461,1.4630846977233887,0.0040167733,8.6352225e-10
0.98546493,16.479410409927368,0.23313762226051155,0.0005,-0.25512331435759084,0.3926963806152344,0.6222446066393176,7520000,0.20914294224923644,-0.4357823492322286,877.9559028148651,0.1001739501953125,0.9856671,2.4274383877930568,46,5.704422235488892,1.3691930770874023,0.6866676807403564,800,-0.00036612616,5.169128894805908,0.3641825322087017,800,0.33956280994765947,2.393297383774061,14.548718452453613,1.8731846809387207,0.6333014172052814,15.058306217193604,1.3684396743774414,0.0017572638,1.2740491e-09
0.983409,15.882515668869019,0.1963026326551214,0.0005,-0.40136843577589465,0.4368896484375,0.6131887855910545,7680000,0.16360300658907392,-0.5184224943282931,893.8516533374786,0.1045982837677002,0.9830246,2.31375306317911,47,5.186182737350464,1.3241045475006104,0.6262288093566895,800,-0.0013644153,5.189451217651367,0.31644729725890897,800,0.2685061716528576,2.43151871739989,13.959856748580933,1.855938196182251,0.5665817379703444,14.51904821395874,1.3229491710662842,0.007975562,1.591444e-09
0.97946095,16.1237850189209,0.22430824541805092,0.0005,-0.35115728325306117,0.4603536128997803,0.6606841432729966,7840000,0.183444312163709,-0.21550497803365976,909.9976952075958,0.11330413818359375,0.9795702,2.3626049900700616,48,5.336198568344116,1.3514297008514404,0.6302688121795654,800,-0.0005777064,5.177792072296143,0.36403953122736027,800,0.30195815661032993,2.458257659167859,14.131283283233643,1.8895468711853027,0.5957880094348578,14.724117994308472,1.348825216293335,0.0060864836,3.7116927e-09
0.97673386,15.998800039291382,0.22017605058377254,0.0005,-0.21455542724041177,0.37856054306030273,0.637729595028669,8000000,0.20145617621254025,-0.10829875977290548,926.0138156414032,0.10170984268188477,0.9762639,2.394456594860821,49,5.264668703079224,1.4280903339385986,0.6381099224090576,800,-0.00034846878,5.232555389404297,0.35576615703630127,800,0.3279560586696797,2.4778848277041496,14.034135103225708,1.8222293853759766,0.6278845478239247,14.527901887893677,1.42740797996521,0.006544532,5.846843e-10
0.9755572,15.847369194030762,0.22665917926063528,0.0005,0.0,0.3827807903289795,0.676018489268419,8160000,0.22108465200903954,-0.17864993769961535,941.8810856342316,0.09411168098449707,0.97549236,2.4777337796771177,50,5.055674314498901,1.5972366333007812,0.6335275173187256,800,-6.502442e-05,5.068753719329834,0.37848976779180615,800,0.3786182466955584,2.4654807209992184,13.701600790023804,1.860698938369751,0.6778536177278905,14.201664209365845,1.5943653583526611,0.0021153602,-2.6673064e-10
0.97614706,15.834903240203857,0.23775587687870858,0.0005,-0.000682623697982887,0.3979458808898926,0.6744659289747403,8320000,0.20963603622566324,-0.06237927750357075,957.7356011867523,0.09934878349304199,0.9758709,2.440730755820886,51,5.296891927719116,1.3331878185272217,0.6398966312408447,800,-0.00076802156,5.08290958404541,0.3910084164392395,800,0.35459112130032067,2.4693311249009056,13.936359405517578,1.826016902923584,0.6663446601801175,14.450557231903076,1.331167221069336,0.006838715,-2.5941058e-09
0.9758421,15.832066297531128,0.2319067877432805,0.0005,0.0,0.4151732921600342,0.6947500530644971,8480000,0.19087530777175374,0.0,973.5835769176483,0.10888099670410156,0.9761276,2.406936529124795,52,5.248961687088013,1.2578871250152588,0.6392040252685547,800,-0.0012908728,5.236833333969116,0.39384397830486084,800,0.33052230718432685,2.480817567825549,13.979859590530396,1.8154804706573486,0.637197306343672,14.522708892822266,1.2546968460083008,0.0072858036,2.4829059e-09
0.97643673,15.840139865875244,0.2728996578726634,0.0005,0.0,0.39718008041381836,0.7101539653808752,8640000,0.22439570780168697,-0.010846128806221156,989.4410457611084,0.10137271881103516,0.9758168,2.3805811035947673,53,5.237366676330566,1.292842149734497,0.63271164894104,800,-0.0005286573,5.237422943115234,0.45546575520692656,800,0.3798260156494459,2.4474126209295886,13.989826679229736,1.8020849227905273,0.6855888457107968,14.500396013259888,1.292125940322876,0.005127874,-2.4503095e-09
0.9733013,15.511992692947388,0.2930796326048207,0.0005,-0.1102038305165336,0.3680453300476074,0.7738568084391254,8800000,0.22146204682468812,-0.008573775633483383,1004.9728436470032,0.0942375659942627,0.97299844,2.4494053143765004,54,5.148919582366943,1.3075859546661377,0.6214480400085449,800,-0.00078922394,5.017417669296265,0.4968229133686783,800,0.38273629106349694,2.4374968785115976,13.679158449172974,1.8404309749603271,0.6976433187081105,14.157968521118164,1.3065884113311768,0.0038133166,-1.1602416e-09
