LossBefore,Step_1-MaxReturn,Step_0-PolicyExecTime,Step_1-MinReturn,Time,Time-SampleProc,Step_0-EnvExecTime,Step_1-PolicyExecTime,Step_1-EnvExecTime,Step_0-NumTrajs,Time-Sampling,Time-OuterStep,Time-MAMLSteps,Step_1-StdReturn,Step_1-AveragePolicyStd,Step_1-AverageReturn,Itr,Step_0-AverageReturn,Step_0-MinReturn,Step_1-NumTrajs,Step_0-AveragePolicyStd,n_timesteps,Step_0-MaxReturn,LossAfter,Step_0-AverageDiscountedReturn,Time-TotalInner,Time-InnerStep,KLCoeffInner,KLInner,Step_0-StdReturn,ItrTime,Step_1-AverageDiscountedReturn
1.8030408e-10,0.5231477387049481,1.2307226657867432,-0.009297266628204515,68.42527890205383,0.3594529628753662,3.783980369567871,2.503175973892212,3.697014331817627,800,12.178385257720947,51.78762221336365,51.790956020355225,0.08547425360417135,1.0000701,0.03536367044560731,0,0.02081788398164832,-0.01344353508097429,800,1.0,160000,0.49697052076344983,-0.0063188174,0.010905955646050045,16.010703802108765,3.4579854011535645,0.0005,0.008874422,0.059055144824150654,68.42527627944946,0.01849971695843701
2.2538042e-10,1.1914515366395213,0.5922880172729492,-0.0036333571966515876,81.79156589508057,0.44344425201416016,3.968014717102051,1.6922907829284668,4.034015655517578,800,11.295718669891357,1.4239957332611084,1.4254891872406006,0.21526136432138876,1.0047455,0.10663471348921093,1,0.06419372175908451,0.0,800,1.0041449,320000,1.1382577451173002,-0.0027567386,0.03258708887584966,11.847415924072266,0.09276080131530762,0.0005,0.012431317,0.1627540905746276,13.31939435005188,0.05515870212966627
-2.0377353e-10,1.3741518523899163,0.5964522361755371,-0.025754078898181154,95.942391872406,0.3866708278656006,4.406177520751953,1.7555885314941406,4.424692153930664,800,12.192315578460693,1.3801515102386475,1.3811700344085693,0.2998638683906636,1.0055745,0.15994625934713733,2,0.12168812278442914,0.0,800,1.0059083,480000,1.2803594844463646,-0.0012768894,0.06463678619428491,12.699435234069824,0.10287022590637207,0.0005,0.00934284,0.2525704894896022,14.126037836074829,0.08492707509097451
5.608423e-10,1.6728413668854403,0.6253297328948975,-0.2662105929366234,110.69052577018738,0.39969348907470703,4.8986287117004395,1.7608463764190674,4.55262565612793,800,12.842819690704346,1.3250598907470703,1.3259241580963135,0.3859064033556649,1.006604,0.2239690251135703,3,0.17626113361835025,-0.3930941456351946,800,1.0061818,640000,1.8135628892717732,-0.0006473588,0.09809474471839977,13.361668825149536,0.10333824157714844,0.0005,0.0066278935,0.34289280679957884,14.733109474182129,0.12427763177499543
2.0958484e-09,2.2754780698843997,0.6104235649108887,-0.5798025331788641,125.96240401268005,0.4261491298675537,4.809990644454956,1.7692475318908691,4.800568580627441,800,13.001086473464966,1.6502013206481934,1.653212547302246,0.4915577507918827,1.0064504,0.27381623785022524,4,0.21647001993922507,-0.576403128681227,800,1.0066605,800000,2.33615606880423,-0.0008618295,0.12016163579552451,13.561944961547852,0.1165008544921875,0.0005,0.008153917,0.44036394524893385,15.254645347595215,0.1507989890850024
