Time-Sampling,LossBefore,Itr,ItrTime,Step_0-AverageReturn,Step_1-AverageReturn,Step_1-MinReturn,Step_0-EnvExecTime,Step_0-AverageDiscountedReturn,Time-OuterStep,Time-InnerStep,LossAfter,Step_0-StdReturn,Step_1-StdReturn,Step_0-PolicyExecTime,Step_1-NumTrajs,Step_0-MaxReturn,Step_1-AveragePolicyStd,Time-SampleProc,Step_0-NumTrajs,Step_1-EnvExecTime,Time,KLInner,Step_1-AverageDiscountedReturn,Time-MAMLSteps,Time-TotalInner,Step_1-PolicyExecTime,Step_1-MaxReturn,Step_0-MinReturn,Step_0-AveragePolicyStd,KLCoeffInner,n_timesteps
13.207215309143066,-2.1710993e-09,10,15.135408878326416,0.3155414866670327,0.3163755763083871,-0.5765553942528374,4.900175333023071,0.18083094069400787,1.3354573249816895,0.10658550262451172,-0.0002029986,0.567363419529446,0.5716566293382949,0.6137402057647705,800,2.384045118451294,1.0058509,0.4340653419494629,800,4.833695411682129,221.04972743988037,0.0030846703,0.17760651536604452,1.3366808891296387,13.760780096054077,1.808861494064331,2.379124577665161,-0.1283171268825476,1.0066185,0.0005,1760000
13.6714448928833,1.1697413e-09,11,15.541463375091553,0.2904542607617143,0.2894293636307441,-0.43674519554130375,5.025461196899414,0.16448863910483635,1.2777502536773682,0.11023926734924316,-0.0003174643,0.5678210223497656,0.5534858581295642,0.6238360404968262,800,2.512839210790085,1.0045197,0.427107572555542,800,5.10493803024292,236.605211019516,0.0047186445,0.17334654277063177,1.2789716720581055,14.221453189849854,1.8666367530822754,2.2905701422910782,-0.6116217678398961,1.004935,0.0005,1920000
13.393361568450928,-4.826114e-10,12,15.275583028793335,0.20313604859746323,0.2728146229029328,-0.4440783934970862,5.051376819610596,0.12037738308480037,1.3415789604187012,0.10841608047485352,-0.0016438417,0.459960946587012,0.5463831049021837,0.58146071434021,800,2.4413874900596872,1.0040951,0.38327932357788086,800,4.842027425765991,251.89330101013184,0.0062033464,0.16155865767283964,1.342386245727539,13.896577596664429,1.8485004901885986,2.2921350098594475,-0.48078318204318915,1.0041866,0.0005,2080000
13.594661235809326,-2.9765063e-10,13,15.393540143966675,0.27571432086028436,0.2948680852174027,-0.5966151783231783,5.020748853683472,0.15505381723885628,1.2602226734161377,0.10247445106506348,3.7068658e-05,0.5659102707316443,0.5679147316782781,0.6206936836242676,800,2.4448996049273095,1.0047859,0.37761473655700684,800,5.088332414627075,267.30107593536377,0.005487159,0.1730091143748777,1.2610397338867188,14.08812689781189,1.8223812580108643,2.417883396208506,-0.24831721049674904,1.0053908,0.0005,2240000
13.176135063171387,1.0553747e-09,14,15.086506366729736,0.2529830958385107,0.286394645975123,-1.0226750710394166,4.834158658981323,0.14603137832657076,1.331010341644287,0.11916685104370117,-0.00040363712,0.5308587738313327,0.5604743770589046,0.6107428073883057,800,2.3662609656122564,1.0065845,0.39563989639282227,800,4.888988971710205,282.4012200832367,0.0065981345,0.16406817974556284,1.3317599296569824,13.704747200012207,1.803560495376587,2.2740239692599764,-0.389369787087114,1.006752,0.0005,2400000
12.941378831863403,-1.3376587e-09,15,14.794448137283325,0.27771446065459243,0.34406817280076707,-0.348361622790069,4.721250534057617,0.15617883812586567,1.3017170429229736,0.10194849967956543,-5.2793835e-05,0.5616883830062215,0.6185750385148305,0.6124155521392822,800,2.5031816460081826,1.0072049,0.40276122093200684,800,4.7616660594940186,297.21365451812744,0.0012604487,0.18937668049763637,1.3028008937835693,13.4574453830719,1.8091845512390137,2.361664797017585,-0.5796466488896583,1.0077083,0.0005,2560000
13.11527681350708,7.769095e-10,16,15.083562850952148,0.28485220683876733,0.34385231240152847,-0.3330024478198905,4.800754547119141,0.15778968452821085,1.3823068141937256,0.10736584663391113,-0.0006765732,0.5664559992303648,0.6066951065309537,0.602325439453125,800,2.445818586599418,1.0085509,0.4221673011779785,800,4.873520374298096,312.30973076820374,0.0043184827,0.19280109701579462,1.383613109588623,13.657127618789673,1.813155174255371,2.397947501579555,-0.14573342154686886,1.0079156,0.0005,2720000
13.35597562789917,1.4482057e-10,17,15.151245355606079,0.2642246109509403,0.30913011108476807,-0.1473805597704918,4.944512605667114,0.1464689131558901,1.2571048736572266,0.10982418060302734,-0.00033988885,0.5581925803186009,0.596829794921336,0.6023774147033691,800,2.3116071269790095,1.0069658,0.36873745918273926,800,4.969456195831299,327.4718406200409,0.0041143373,0.1724020107400156,1.258159875869751,13.846669673919678,1.771393060684204,2.4728422575629425,-0.14330584938253965,1.0071126,0.0005,2880000
13.364983320236206,2.3832541e-10,18,15.30493426322937,0.34434636043135447,0.31794486569407276,-0.3827131930795078,4.9636170864105225,0.1913268870957586,1.3509111404418945,0.10228681564331055,-0.00019269633,0.6345785145744856,0.5721410224097669,0.6130838394165039,800,2.4739963991301215,1.0064137,0.4335954189300537,800,4.928083419799805,342.78845739364624,0.0023328778,0.183739064573432,1.351963996887207,13.91279149055481,1.795473337173462,2.418475312967816,-0.5905402556767196,1.0065835,0.0005,3040000
13.686910152435303,-1.5705826e-09,19,15.490855932235718,0.24358222981680477,0.2936701776542489,-0.2717966372852718,5.215817451477051,0.14240634121656376,1.2768070697784424,0.09744668006896973,-0.0003749714,0.5121759147161234,0.5760188345039001,0.6198174953460693,800,2.4747375086746626,1.0073526,0.3822464942932129,800,5.027695655822754,358.2911789417267,0.0040705255,0.17001145007478108,1.2778761386871338,14.178299903869629,1.7663304805755615,2.390359628501862,-0.18964372485543324,1.0071716,0.0005,3200000
13.180559396743774,2.7306388e-10,20,15.089935302734375,0.24609651057196835,0.2541185710146652,-0.7354290429095722,4.867495536804199,0.15739608316555156,1.3152337074279785,0.10651659965515137,-0.00025880817,0.5386711159327752,0.538448447335631,0.6016092300415039,800,2.389943529055827,1.009223,0.42776918411254883,800,4.866642475128174,373.39660120010376,0.003542486,0.15708633447204548,1.3162696361541748,13.72842526435852,1.7800617218017578,2.3853375833573818,-1.0722817229400823,1.0100567,0.0005,3360000
13.427032470703125,-1.5888366e-10,21,15.52259373664856,0.22467935939375852,0.26646520539678237,-0.8565293901013775,5.028274774551392,0.13869335538691943,1.4112484455108643,0.1013646125793457,-0.00073208066,0.4992515261703156,0.5534318032580637,0.614581823348999,800,2.315849896263845,1.0130634,0.5235016345977783,800,4.947615146636963,388.94152903556824,0.0041939877,0.1641660907426115,1.4120118618011475,14.064419031143188,1.7724134922027588,2.3629388061003187,-0.49231264706880173,1.01282,0.0005,3520000
13.18416166305542,-2.8008595e-09,22,15.170308113098145,0.3329156611928714,0.34345254392913743,-0.45923105106240314,4.936109781265259,0.1976037256776544,1.3789176940917969,0.1003117561340332,-0.0003412241,0.6064964669436832,0.6081511278748291,0.6134552955627441,800,2.3981027183576904,1.0156912,0.4478902816772461,800,4.780153512954712,404.12530064582825,0.0043320344,0.21302798196785017,1.3800547122955322,13.747968196868896,1.7821614742279053,2.421555425919796,-0.5257672051048385,1.015665,0.0005,3680000
13.374383449554443,-2.8662384e-09,23,15.42224383354187,0.27332744862208197,0.34601506379937647,-0.5268859402246293,4.973262310028076,0.15790748093044366,1.4826045036315918,0.09965395927429199,-0.0001860432,0.5530572068390823,0.6014958077664481,0.6146433353424072,800,2.2167367667705173,1.0160644,0.41608548164367676,800,4.9441046714782715,419.5594446659088,0.0032484017,0.20391770759430933,1.48345947265625,13.901665210723877,1.7792704105377197,2.404066174688828,-0.6744629617131181,1.0165845,0.0005,3840000
13.492661952972412,-3.2927843e-09,24,15.36078667640686,0.2565099713804438,0.31041609845405,-0.4237131666521172,5.118583679199219,0.14732738107349394,1.343320608139038,0.10631084442138672,-0.0009813469,0.5453767760058803,0.593220571204705,0.622830867767334,800,2.373732525404272,1.0174007,0.3656330108642578,800,4.905680894851685,434.9324641227722,0.0074028177,0.17518831458049614,1.344233512878418,13.977484941482544,1.7948920726776123,2.440147499974999,-0.4414378907722223,1.01727,0.0005,4000000
13.270168542861938,1.379475e-09,25,15.158392667770386,0.3134399794468681,0.3265310494014442,-0.42460545073026124,4.887444972991943,0.17614151744799145,1.352893590927124,0.09621858596801758,-0.00023987744,0.5924589724765968,0.61514243033719,0.6220693588256836,800,2.2558781376234887,1.0188651,0.3809206485748291,800,4.934973239898682,450.1034004688263,0.0020442787,0.18507975085314363,1.3538732528686523,13.758999109268188,1.7731468677520752,2.383562886871905,-0.7957913062578403,1.0192127,0.0005,4160000
13.446173906326294,1.0215679e-09,26,15.272498369216919,0.26282431102514353,0.29471411796613717,-0.38673819922002384,4.945788860321045,0.14837863571592957,1.2921843528747559,0.10315752029418945,-0.0001382351,0.5397578043005937,0.5545767703100625,0.6047866344451904,800,2.2767474626644995,1.0196166,0.370851993560791,800,5.008802890777588,465.38827776908875,0.0037496532,0.17050908802924403,1.2931818962097168,13.930681943893433,1.8147969245910645,2.3981304279190443,-0.16177090794285331,1.0195969,0.0005,4320000
13.59204626083374,-1.3714656e-09,27,15.49347186088562,0.30767707485822876,0.26817623731685336,-0.46529499952759856,5.101654291152954,0.17941323414830354,1.3477437496185303,0.10178995132446289,-0.00059734215,0.5942393448908319,0.5463609628717545,0.6079673767089844,800,2.435144759848039,1.0194598,0.40361809730529785,800,4.991969347000122,480.8932361602783,0.0050004004,0.1566718987177515,1.3486390113830566,14.109244346618652,1.815826654434204,2.3962793912821114,-0.14190348636833994,1.0190308,0.0005,4480000
13.363480806350708,-4.2859463e-10,28,15.221699237823486,0.2861279072019731,0.31658328313684286,-0.21366535989778956,5.001711845397949,0.16216655154725904,1.3345205783843994,0.10021018981933594,-0.0009795944,0.5488464610576417,0.5918365421929186,0.6081705093383789,800,2.267278828862906,1.0173497,0.3653256893157959,800,4.91046667098999,496.1277320384979,0.0060214917,0.18790151399279129,1.3353211879730225,13.840216636657715,1.7883360385894775,2.4084290535951998,-0.5330538979887898,1.0176451,0.0005,4640000
13.360060691833496,1.4184971e-09,29,15.24644660949707,0.2871615951281519,0.30857280049278524,-0.35645343073572855,5.043452024459839,0.16464912425713144,1.3063464164733887,0.0982513427734375,-0.0005115299,0.5814016278850348,0.5887070591470189,0.6262218952178955,800,2.415853441254834,1.0166438,0.4246551990509033,800,4.855377197265625,511.3865351676941,0.0043901443,0.1796089490645535,1.3076386451721191,13.895659446716309,1.7634427547454834,2.3650427333791244,-0.4583316409473732,1.0166295,0.0005,4800000
13.416723728179932,-1.2578443e-09,30,15.41324496269226,0.26720771598646964,0.30649009878205313,-0.06452266454308431,5.116958141326904,0.15622792173817515,1.4849576950073242,0.09075188636779785,-0.0002351191,0.5670663708854636,0.5935747361993331,0.6233296394348145,800,2.4242293309772927,1.0162134,0.359896183013916,800,4.815101146697998,526.811395406723,0.0042557484,0.1743229080266461,1.4862980842590332,13.879286527633667,1.7909252643585205,2.358052394926374,-0.3496515061766732,1.0158999,0.0005,4960000
13.717508554458618,4.0885073e-10,31,15.5817711353302,0.35991106753989427,0.39733284868212565,-0.27582365704201095,5.358109951019287,0.2026716649864514,1.329719066619873,0.10758233070373535,-0.00043658592,0.6407250631551654,0.6769743274298945,0.6325342655181885,800,2.3942597907154903,1.0137591,0.3745570182800293,800,4.897364616394043,542.4072077274323,0.006649864,0.22648225414853393,1.330430507659912,14.211168050765991,1.7509467601776123,2.4276276171533895,-0.03395440562521479,1.0140159,0.0005,5120000
13.84470009803772,1.1320225e-09,32,15.704068422317505,0.2758364103169812,0.31144836752606875,-0.3058649769824968,5.323990345001221,0.15424576454616998,1.3151521682739258,0.09968781471252441,-0.00057339325,0.5670487624009379,0.599881292078611,0.624537467956543,800,2.463999195556173,1.0128231,0.39650893211364746,800,5.005599498748779,558.1216950416565,0.0035188578,0.17694644355236158,1.3160929679870605,14.35246205329895,1.8121881484985352,2.3693182734681835,0.0,1.012722,0.0005,5280000
13.418477058410645,6.1318267e-10,33,15.302014350891113,0.2588831328201634,0.292656207125259,-0.35570315740599456,5.1501219272613525,0.15105074456366915,1.294172763824463,0.10527873039245605,-0.0007018508,0.5539493008729134,0.5799329150384677,0.62326979637146,800,2.3739617391353423,1.0112575,0.429598331451416,800,4.778314590454102,573.436283826828,0.0032699802,0.1704960736383434,1.2954065799713135,13.964638471603394,1.7831199169158936,2.3275244513756905,-0.2859474344783708,1.0112965,0.0005,5440000
13.939494132995605,-2.4026259e-09,34,15.799940824508667,0.3144885214142651,0.3123158785695716,-0.28922558970324985,5.127917766571045,0.18237401942772766,1.3185908794403076,0.10409712791442871,-0.00026316507,0.6018714209796111,0.5981953553143888,0.6195251941680908,800,2.454776368024118,1.0093119,0.3878309726715088,800,4.971437215805054,589.2533795833588,0.0027171322,0.18609364314742052,1.3195438385009766,14.441844701766968,2.1354808807373047,2.4106248716106884,-0.07095882686543531,1.0090188,0.0005,5600000
